time	species	protein	transcript	ribo_density
45	__protein3_rbs	0.7	0.0	0.0
45	__ribosome	57.6	0.0	0.0
45	__rnase_site_ext	9.6	0.0	0.0
45	p0	0.9	0.0	0.0
45	protein1	106.6	8.0	2.6920382999999997
45	protein2	60.5	5.7	2.5795237999999996
45	protein3	16.5	2.4	2.7083333
45	r0	8.0	0.0	0.0
45	r1	6.9	0.0	0.0
45	rnapol	1.0	0.0	0.0
46	__protein1_rbs	3.7	0.0	0.0
46	__protein2_rbs	2.9	0.0	0.0
46	__protein3_rbs	1.1	0.0	0.0
46	__ribosome	58.1	0.0	0.0
46	__rnase_site_ext	9.8	0.0	0.0
46	p0	0.6	0.0	0.0
46	protein1	111.4	8.0	2.6171428000000003
46	protein2	63.4	5.8	2.5592856000000004
46	protein3	17.5	2.4	2.7500001000000003
46	r0	8.1	0.0	0.0
46	r1	6.9	0.0	0.0
46	rnapol	0.6	0.0	0.0
47	__protein1_rbs	4.0	0.0	0.0
47	__protein2_rbs	2.3	0.0	0.0
47	__protein3_rbs	1.3	0.0	0.0
47	__ribosome	56.8	0.0	0.0
47	__rnase_site_ext	10.3	0.0	0.0
47	p0	0.6	0.0	0.0
47	protein1	115.4	8.1	2.5875
47	protein2	66.3	6.0	2.6236904
47	protein3	18.7	2.4	2.9
47	r0	8.4	0.0	0.0
47	r1	7.2	0.0	0.0
47	rnapol	0.7	0.0	0.0
48	__protein1_rbs	3.2	0.0	0.0
48	__protein2_rbs	3.4	0.0	0.0
48	__protein3_rbs	1.3	0.0	0.0
48	__ribosome	57.2	0.0	0.0
48	__rnase_site_ext	10.6	0.0	0.0
48	p0	0.9	0.0	0.0
48	protein1	119.8	8.4	2.5133333
48	protein2	69.2	5.7	2.751785700000001
48	protein3	20.0	2.5	2.625
48	r0	9.0	0.0	0.0
48	r1	7.3	0.0	0.0
48	rnapol	0.6	0.0	0.0
49	__protein1_rbs	4.1	0.0	0.0
49	__protein2_rbs	2.4	0.0	0.0
49	__protein3_rbs	1.5	0.0	0.0
49	__ribosome	55.8	0.0	0.0
49	__rnase_site_ext	10.8	0.0	0.0
49	p0	0.7	0.0	0.0
49	protein1	123.7	8.9	2.5167965000000003
49	protein2	72.0	5.9	2.7640474999999998
49	protein3	21.5	2.5	2.5166667
49	r0	9.0	0.0	0.0
49	r1	7.5	0.0	0.0
49	rnapol	0.6	0.0	0.0
50	__protein1_rbs	4.3	0.0	0.0
50	__protein2_rbs	3.0	0.0	0.0
